LMP_923_R2B1	LMP.Olap_923_R2B1	LMP_923_R3B1	LMP.Olap_923_R3B1	LMP_923_R1B2	LMP.Olap_923_R1B2
ENSG00000164161.10|HHIP	28	46	28	56	39	41
ENSG00000164162.14|ANAPC10	118	115	74.13	120	129.33	92
ENSG00000164163.11|ABCE1	2610.94	2204	1718	2761.97	2764	2191.98
ENSG00000164164.16|OTUD4	1200.02	1062	855	1392	1459	1161.99
ENSG00000164167.12|LSM6	274	217	190	261	295	215
ENSG00000164168.7|TMEM184C	976	837	683	892	925	718
ENSG00000164169.13|PRMT9	246	193	169	248	277	155
ENSG00000164171.11|ITGA2	1311	1335	913	1493	1368	1339
ENSG00000164172.19|MOCS2	839	613	547	778	868	585
ENSG00000164180.13|TMEM161B	782	749.1	515	912.05	751	629
ENSG00000164182.11|NDUFAF2	251.49	184	139.83	237.85	232	214.88
ENSG00000164187.7|LMBRD2	530	539	314	675	583	477
ENSG00000164190.18|NIPBL	1996	1940	1262	2071	2008	1632
ENSG00000164197.12|RNF180	191	168	132	175	160	146
ENSG00000164199.18|ADGRV1	304	272	207	217	313	229
ENSG00000164209.17|SLC25A46	1013	842	681	1005	1027	760
ENSG00000164211.13|STARD4	789	634	579	853	935	614
ENSG00000164219.10|PGGT1B	806.8	787.87	620	1007.23	978.47	785.72
ENSG00000164220.7|F2RL2	18	24	12	30	21	24
ENSG00000164221.13|CCDC112	418	376	274	399	382	271
ENSG00000164236.12|ANKRD33B	143	159	113	191	91.76	124
ENSG00000164241.13|C5orf63	83	75	53	61	54	34
ENSG00000164244.20|PRRC1	1810	1761	1324	1967	1900	1552
ENSG00000164251.5|F2RL1	122	128	79	99	97	90
ENSG00000164252.13|AGGF1	1238.25	1144.04	925.71	1263.83	1256.85	1097.12
ENSG00000164253.14|WDR41	833	783.76	592	815.19	865.15	717.14
ENSG00000164258.12|NDUFS4	687	617	403	625	683	489
ENSG00000164284.15|GRPEL2	736	709	531	781	677	589
ENSG00000164291.16|ARSK	241	179	161	238	268	166
ENSG00000164292.13|RHOBTB3	3254.79	2929.29	2412	3351.98	3593.81	2831
ENSG00000164296.7|TIGD6	237	215.86	154.55	236	280.07	211.97
ENSG00000164300.17|SERINC5	3428.29	2990.72	2451.78	3271.81	3546.05	2654.47
ENSG00000164305.19|CASP3	1240	1198	776	1386	1239	1144
ENSG00000164306.11|PRIMPOL	268.8	226.62	157.94	281.17	292.23	241.51
ENSG00000164307.13|ERAP1	649.26	632.48	476.98	628.86	685.76	538.9
ENSG00000164308.16|ERAP2	857	804	567	947	839	727
ENSG00000164309.15|CMYA5	6	14	9	8	15	4
ENSG00000164323.14|CFAP97	2568	2593	1875	2999	2785	2354
ENSG00000164327.13|RICTOR	436	434	322	439	442	368
ENSG00000164329.13|TENT2	724	750	434	803	753	624
ENSG00000164330.17|EBF1	62	105	66	95	78	94
ENSG00000164331.10|ANKRA2	266.32	265.86	180.17	285.83	250.07	243
ENSG00000164332.8|UBLCP1	780	591	492	742	804	546
ENSG00000164338.10|UTP15	447.68	392.14	311.83	470.17	492.93	389
ENSG00000164342.12|TLR3	40	59	30	49	24	26
ENSG00000164346.10|NSA2	1901.17	1752.06	1438.19	2048.4	1958.02	1624.13
ENSG00000164347.18|GFM2	1046.28	1112.88	686.46	1219.7	1043.81	982.5
ENSG00000164362.19|TERT	78	125	93	119	102	95
ENSG00000164366.3|CCDC127	736.29	672.84	510	662	720.39	611.24
ENSG00000164398.13|ACSL6	71	58	35	42	39	43
ENSG00000164402.14|SEPT8	1979.55	1762.42	1340.13	1872.68	2043.08	1461.01
ENSG00000164403.14|SHROOM1	239	271	214	276	247	226
ENSG00000164404.8|GDF9	17.87	13.24	13.44	6.27	18	18
ENSG00000164405.11|UQCRQ	1490.13	1476.76	1215.56	1604.73	1638	1294
ENSG00000164406.7|LEAP2	35	28	33	44	31	28
ENSG00000164414.18|SLC35A1	360.95	325.27	234.95	334.3	367.56	261
ENSG00000164418.20|GRIK2	78	56	26	46	50	26
ENSG00000164434.12|FABP7	14213	9345	9486	11523	14402	9489
ENSG00000164440.15|TXLNB	279	340	145.82	289.6	231	193.34
ENSG00000164442.10|CITED2	405	404	403	407	438	317
ENSG00000164463.12|CREBRF	203	197	115	204	203	123
ENSG00000164465.18|DCBLD1	409	396	263.01	446.01	405	345.01
ENSG00000164466.13|SFXN1	3497	3364	2659	3751	3582	3155
ENSG00000164494.12|PDSS2	275	234	190	276	259	254
ENSG00000164535.15|DAGLB	610	672	508	714	752	678
ENSG00000164542.12|KIAA0895	530	474	362	605	536	419
ENSG00000164543.7|STK17A	744	707.62	569.61	760	956.79	718
ENSG00000164548.11|TRA2A	2128	1585	1471	2037	2083	1424
ENSG00000164574.16|GALNT10	1207	1101	962	1240	1379	1119
ENSG00000164576.12|SAP30L	397	224	261	340	399	281
ENSG00000164587.13|RPS14	8897.81	8106.95	6271.96	7745.75	8582.91	6419.93
ENSG00000164591.13|MYOZ3	20.8	32	20	33	26	36
ENSG00000164597.13|COG5	1150.92	997.74	790.35	1039.2	1071.16	872.05
ENSG00000164603.12|BMT2	313	304	184	340	315	214
ENSG00000164609.10|SLU7	1201	1041	858	1275	1295	990
ENSG00000164610.9|RP9	614.33	562.43	419.82	594.66	628.22	499.12
ENSG00000164611.13|PTTG1	2060	1705	1526	1656	1989	1186
ENSG00000164615.5|CAMLG	495	477	306	495	526	401
ENSG00000164619.10|BMPER	20	30	14	26	16	26
ENSG00000164620.9|RELL2	276.32	334.24	251.69	364.29	349.68	418.01
ENSG00000164631.19|ZNF12	1648	1497	1079	1662	1607	1344
ENSG00000164638.10|SLC29A4	576	511	590	447	612	392
ENSG00000164649.20|CDCA7L	1952.92	1727.33	1349.79	2022.94	1913.98	1571.96
ENSG00000164651.16|SP8	16	16	14	19	34	17
ENSG00000164654.16|MIOS	897	727	663	803	976	620
ENSG00000164663.14|USP49	730.44	628.82	513.04	793.09	818.72	626.8
ENSG00000164669.13|INTS4P1	16.03	19.5	19.39	7.6	12.64	3.39
ENSG00000164683.17|HEY1	1468	1224	1000	1278	1389	916
ENSG00000164684.13|ZNF704	2143	2102	1225	2283	1962	1857
ENSG00000164707.15|SLC13A4	72.22	46	55	59.76	50	32
ENSG00000164713.9|BRI3	1095.59	1060.98	800.82	1046.97	1171.86	1031.72
ENSG00000164715.6|LMTK2	1613	1753	1250	1926	1750	1697
ENSG00000164733.21|CTSB	1818	1674	1225	1562	1721	1368
ENSG00000164741.15|DLC1	348	371	352	565	574	635
ENSG00000164742.16|ADCY1	942	747	724	885	901	769
ENSG00000164743.5|C8orf48	70	45	30	64	53	51
ENSG00000164751.15|PEX2	630	567	409	618	663	506
ENSG00000164754.14|RAD21	5314.97	4324.49	3685	4866.26	5439.56	3732
ENSG00000164758.7|MED30	70	55	44	52	69	38
ENSG00000164776.9|PHKG1	37.01	29.47	18.96	20.56	14.94	24.31
ENSG00000164808.16|SPIDR	813	664	558	853	832	620
ENSG00000164815.11|ORC5	746	667	504	685	803	591
ENSG00000164818.16|DNAAF5	1183	1257.98	1058	1310.99	1324	1304
ENSG00000164823.11|OSGIN2	561	500	370	636	594	481
ENSG00000164828.18|SUN1	5204.96	5774.27	3728.48	5679.32	5060.43	4508.48
ENSG00000164830.18|OXR1	696	810	443	873	766	612
ENSG00000164850.15|GPER1	22	24	26	44	26	20
ENSG00000164877.19|MICALL2	301	320	253	300	268	261
ENSG00000164880.16|INTS1	2340	2826	2583	2866	2784	2871
ENSG00000164885.13|CDK5	583	552	390	561	532	473
ENSG00000164889.14|SLC4A2	2901.41	3201.57	2565.41	3058.17	3075.79	2827.53
ENSG00000164896.20|FASTK	1106	1250	961	1175	1192	1061
ENSG00000164897.13|TMUB1	376	375	352	441	414	367
ENSG00000164898.13|FMC1	291.86	233.14	196.72	258.01	260.62	249.43
ENSG00000164902.14|PHAX	1218	1110	835	1252	1191	1059
ENSG00000164904.18|ALDH7A1	5179.97	4919.98	3643.98	5469.93	5135.96	4405.97
ENSG00000164916.11|FOXK1	1801	2080	1532	2249	1928	2054
ENSG00000164919.11|COX6C	1561	1434	1016	1469	1630	1301
ENSG00000164920.9|OSR2	12	11	6	15	16	19
ENSG00000164924.18|YWHAZ	16117.85	14573.84	11391.75	16855.91	17026.96	13380.96
ENSG00000164929.17|BAALC	4634	3871	3300	4398	4788.63	3982
ENSG00000164930.12|FZD6	910	801	625	1016	984	777
ENSG00000164932.13|CTHRC1	13	18	7	10	8	16
ENSG00000164933.12|SLC25A32	380.52	320.6	267.32	416.27	436.64	301.2
ENSG00000164934.14|DCAF13	1964.48	1679.4	1350.68	2071.71	2110.36	1628.79
ENSG00000164938.14|TP53INP1	509	650	402	743	417	446
ENSG00000164941.13|INTS8	921.03	658.47	519.17	840.76	838.91	612.29
ENSG00000164944.12|VIRMA	1771	1664	1219	1937	1675	1453
ENSG00000164946.19|FREM1	860	647	541	627	835	557
ENSG00000164949.8|GEM	58	48	33	45	34	34
ENSG00000164951.16|PDP1	6687	6467	4326	6833	6049	5507
ENSG00000164953.15|TMEM67	541	603	400	602	567	496
ENSG00000164961.16|WASHC5	1060	1024.96	719.99	1172.8	1012.95	924
ENSG00000164967.10|RPP25L	269	248	197	310	307	261
ENSG00000164970.15|FAM219A	1103	943	727	905	1009	773
ENSG00000164975.15|SNAPC3	1147	971	823	1070	1199	898
ENSG00000164976.9|MYORG	2999	2626	2591	3057	3343	2570
ENSG00000164978.18|NUDT2	312	270	221	337	317	239
ENSG00000164983.7|TMEM65	50	36	17	34	37	29
ENSG00000164985.15|PSIP1	6760	6011.99	4498	6949.99	6824.99	5458.99
ENSG00000164989.17|CCDC171	78	79	49	52	68	52
ENSG00000165006.14|UBAP1	1043	840	716	923	1016	789
ENSG00000165028.12|NIPSNAP3B	48	41	17	41	44	27
ENSG00000165029.16|ABCA1	2204	2145	1516	2169	2032	1597
ENSG00000165030.4|NFIL3	175	133	93	129	174	86
ENSG00000165046.12|LETM2	105.5	88.99	77.38	100.89	93.31	70.43
ENSG00000165055.15|METTL2B	1247.11	1163.51	908.62	1353.91	1317.59	1043.13
ENSG00000165060.13|FXN	178.75	138.13	143.53	153.19	198.77	140.69
ENSG00000165061.15|ZMAT4	69	56	34	71	59	71
ENSG00000165071.14|TMEM71	26	35	27	18	29	20
ENSG00000165097.15|KDM1B	784	678	574	805	775	641
ENSG00000165102.15|HGSNAT	796	697.56	601.31	746.93	793	637
ENSG00000165105.10|RASEF	480	684	348	694	508	672
ENSG00000165113.13|GKAP1	47	52	20	58	72	38
ENSG00000165115.15|KIF27	151.17	69.7	68.35	98.94	135.22	85.88
ENSG00000165119.21|HNRNPK	18830.84	15112.77	13000.47	16920.68	19590.93	13775.16
ENSG00000165121.11|AL353743.1	61.75	56.3	40.65	44.06	89.63	41.12
ENSG00000165124.18|SVEP1	307	367	174	340	265	339
ENSG00000165138.18|ANKS6	845	859	624	815	943	722
ENSG00000165152.9|TMEM246	15	20	14	21	18	16
ENSG00000165156.15|ZHX1	810.44	718.86	574.92	882.64	804.5	675.91
ENSG00000165169.11|DYNLT3	371	307	260	336	414	242
ENSG00000165171.11|METTL27	19	24	17	20	17	14
ENSG00000165175.15|MID1IP1	646.98	594.87	576	612.82	751	606
ENSG00000165185.14|KIAA1958	1237	1111	893	1255	1274	977.92
ENSG00000165186.12|PTCHD1	793	762	617	859	831	630
ENSG00000165194.15|PCDH19	207	200	177	228	234	197
ENSG00000165195.15|PIGA	272	269	166	291	264	214
ENSG00000165209.18|STRBP	767.67	566.8	447.81	629.77	696.64	518.88
ENSG00000165219.21|GAPVD1	1879	1845	1323	2096	1938	1761
ENSG00000165233.18|CARD19	187	161	192	205	202	165
ENSG00000165238.16|WNK2	487	480.23	420	463	495	478
ENSG00000165240.20|ATP7A	292	197.63	177	234	260	154
ENSG00000165244.7|ZNF367	436	437	298	597	442	444
ENSG00000165259.14|HDX	203	144	134	182	225	149
ENSG00000165264.11|NDUFB6	508	442	362	488	541	413
ENSG00000165271.17|NOL6	1235	1057	1047	1228	1352	1176
ENSG00000165272.16|AQP3	18	17	18	15	18	27
ENSG00000165275.10|TRMT10B	209	228	168	252	246	186
ENSG00000165280.16|VCP	9124	8038	6795	8785	9871	7959
ENSG00000165282.13|PIGO	811	784	646	830	852	704
ENSG00000165283.16|STOML2	1808	1801	1456	1932	2017	1671
ENSG00000165288.10|BRWD3	577	420	381	385	550	339
ENSG00000165304.8|MELK	1623	1847	1030	2095	1720	1681
ENSG00000165312.6|OTUD1	11	16	14	23	9	5
ENSG00000165322.17|ARHGAP12	895	810	632	920	936	747
ENSG00000165323.15|FAT3	1670	1855	1018	1885	1474	1457
ENSG00000165338.16|HECTD2	763	824	508	946	755	688
ENSG00000165355.7|FBXO33	231	201	176	249	244	198
ENSG00000165359.15|INTS6L	147	127	95	134	160	109
ENSG00000165389.7|SPTSSA	1549	1241	999	1603	1589	1124
ENSG00000165392.10|WRN	803	677	508	790	809	701
ENSG00000165406.16|MARCH8	204	159	129	162	174	107
ENSG00000165410.14|CFL2	1201	1175	931	1303	1299	1050
ENSG00000165416.14|SUGT1	543	542	369	617	538	472
ENSG00000165417.12|GTF2A1	1830	1665	1325	2005	1968	1566
ENSG00000165424.6|ZCCHC24	1025.25	957.64	905.09	1115.72	1184.1	873.33
ENSG00000165434.8|PGM2L1	780	990	575	1157	875	1033
ENSG00000165443.12|PHYHIPL	148.46	97.44	92.92	109.72	133.96	87.3
ENSG00000165449.11|SLC16A9	168	128	112	186	171	115
ENSG00000165458.14|INPPL1	4507	3730	3317	3603	4267	3107
ENSG00000165474.7|GJB2	106	80	53	108	87	88
ENSG00000165475.15|CRYL1	290	294	195	242	255	201
ENSG00000165476.14|REEP3	588	646	428	710	703	592
ENSG00000165478.7|HEPACAM	483.38	533.72	356.95	610.58	462.62	448.78
ENSG00000165480.16|SKA3	790	828	511	933	765	775
ENSG00000165487.14|MICU2	593	496	388	560	609	397
ENSG00000165490.13|DDIAS	767	907.92	595	1024.57	829	917
ENSG00000165494.11|PCF11	1503.74	1123.27	1116.79	1559.6	1542.36	1064.51
ENSG00000165495.16|PKNOX2	83	46	61	41	64	41
ENSG00000165501.17|LRR1	301.64	368.66	246.1	408.98	340.64	336.64
ENSG00000165502.6|RPL36AL	2097.28	1876.19	1437	1974	2101	1606
ENSG00000165506.14|DNAAF2	422	346	318	350	437	356
ENSG00000165507.8|DEPP1	14	12	10	7	8	11
ENSG00000165511.6|C10orf25	68	43	27	61	50	48
ENSG00000165512.5|ZNF22	570.61	417.66	367.62	493.13	623.6	418.11
ENSG00000165516.11|KLHDC2	654.15	597.77	413.66	647.66	603.58	485.46
ENSG00000165521.15|AL121768.1	81.27	73.66	49.75	77.2	81.53	64.69
ENSG00000165525.18|NEMF	1317.85	1152.23	876.34	1387.34	1298.42	1074.54
ENSG00000165526.9|RPUSD4	718	671	542	767	728	585
ENSG00000165527.7|ARF6	1578	1543	1176	1846	1754	1415
ENSG00000165533.18|TTC8	389	344	244	395	405	305
ENSG00000165548.11|TMEM63C	242	255	194	256.76	250	208
ENSG00000165555.9|NOXRED1	14	8	6	13	15	9
ENSG00000165566.12|AMER2	350	222	221	260	375	163
ENSG00000165572.7|KBTBD6	570.14	498.72	393.23	610.54	586.35	512.37
ENSG00000165609.13|NUDT5	955.56	877	645.77	1004.25	977.15	841.87
ENSG00000165617.14|DACT1	49	36	45	35	49	42
ENSG00000165626.17|BEND7	111	76	60	87	84	67
ENSG00000165629.20|ATP5F1C	1121	886	803	1052	1106	865
ENSG00000165630.14|PRPF18	161.35	141.03	81	159	155	151
ENSG00000165632.8|TAF3	186	163	126	199	184	193
ENSG00000165633.13|VSTM4	135	132	122	140	173	123
ENSG00000165637.13|VDAC2	1660.93	1550.73	1160.89	1736.15	1770.33	1366.38
ENSG00000165644.10|COMTD1	8	13	9	8	12	10
ENSG00000165650.12|PDZD8	592	526	419	622	665	592
ENSG00000165655.17|ZNF503	6	8	8	18	14.66	14
ENSG00000165660.8|ABRAXAS2	304	276	204	262	292	251
ENSG00000165661.16|QSOX2	1660	1556	1355	1783	1897	1622
ENSG00000165669.14|FAM204A	248	196	185	259	234	157
ENSG00000165671.20|NSD1	2339	1996	1703	2265	2232	1933
ENSG00000165672.7|PRDX3	1736	1513	1177	1735	1846	1461
ENSG00000165675.16|ENOX2	210	173	130	181	215	143
ENSG00000165678.21|GHITM	1440	1364	1079	1710	1619	1480
ENSG00000165684.4|SNAPC4	507	498	455	520	581	469
ENSG00000165688.12|PMPCA	2076	2312	1732	2472	2131	2189
ENSG00000165689.17|ENTR1	1080	1055	937	1131	1103	1029
ENSG00000165698.16|SPACA9	103	77	78	80	99.72	65
ENSG00000165699.14|TSC1	1193	1075	898	1165	1152	894
ENSG00000165704.15|HPRT1	385	349	259	419	349	302
ENSG00000165714.11|BORCS5	255	301	195	314	257	301
ENSG00000165716.11|DIPK1B	547.37	448.71	393.48	473.48	554.84	418.93
ENSG00000165724.6|ZMYND19	666	685	442	691	664	676
ENSG00000165730.16|STOX1	57	51	43	48	62	37
ENSG00000165732.13|DDX21	2118	1899	1420	2325	2197	1974
ENSG00000165733.8|BMS1	1088.48	819.11	789.67	934.58	1113.34	794.4
ENSG00000165752.17|STK32C	93	73	62	64	90	86
ENSG00000165775.18|FUNDC2	662	567	447	611	640	455
ENSG00000165782.10|PIP4P1	901	786	633	784	932	677
ENSG00000165792.17|METTL17	1178.81	1093	777.76	1183.63	1206.47	1003.46
ENSG00000165795.23|NDRG2	1004	800	651	722	866	580
ENSG00000165801.10|ARHGEF40	2181.82	1500.42	1723.21	1723.32	2153.09	1475.26
ENSG00000165802.22|NSMF	2078	2140	1788	2252	2208	2093
ENSG00000165804.16|ZNF219	349.29	338.22	374.37	357.25	423.06	348.04
ENSG00000165806.19|CASP7	591	565	420	675	699	539
ENSG00000165813.20|CCDC186	150	134	78	120	133	96
ENSG00000165819.12|METTL3	1555.37	1440.39	1116.06	1595.28	1486.93	1377.15
ENSG00000165821.12|SALL2	2094.01	2041	1628	2019	2184.99	1689
ENSG00000165832.6|TRUB1	173	171	108	187	204	170
ENSG00000165861.14|ZFYVE1	718	721	566	815	733	666
ENSG00000165868.14|HSPA12A	344	290	224	400	361	297
ENSG00000165879.8|FRAT1	23	23	17	20	29	25
ENSG00000165886.5|UBTD1	90	101	93	107	100	107
ENSG00000165891.16|E2F7	1467	2082	1090	2574	1624	2111
ENSG00000165895.19|ARHGAP42	261	177	187	227	301.98	167
ENSG00000165898.13|ISCA2	207	203	148	231	225	172
ENSG00000165905.18|LARGE2	36	56	48	52	70	54
ENSG00000165912.16|PACSIN3	451	526	358	531	446	431
ENSG00000165914.15|TTC7B	474	474	330	566	487	444
ENSG00000165915.14|SLC39A13	514	513	461	483	580	467
ENSG00000165916.8|PSMC3	3296	2910	2555	3173	3532	2821
ENSG00000165923.16|AGBL2	62	60	45	41	50	48
ENSG00000165929.13|TC2N	12	8	4	13	11	9
ENSG00000165934.12|CPSF2	2372	2250	1713	2645	2509	2128
ENSG00000165943.5|MOAP1	750	743	512	825	873	620
ENSG00000165948.11|IFI27L1	339	498	252	465	334	379
ENSG00000165949.12|IFI27	19	23	13	29	10	14
ENSG00000165959.12|CLMN	624	670.41	441	655	593	548
ENSG00000165995.20|CACNB2	101	91	83	95.81	88	103
ENSG00000165996.14|HACD1	76.03	112	56	96	97	85
ENSG00000165997.5|ARL5B	564	510	427	696	608	507
ENSG00000166002.7|SMCO4	17	12	14	4	14	13
ENSG00000166004.15|CEP295	1004.26	959.37	670	1161.7	950.34	845.6
ENSG00000166012.16|TAF1D	1525.5	1362.95	1039.38	1570.99	1678.96	1137.64
ENSG00000166016.6|ABTB2	429	526	340	510	463	532
ENSG00000166024.13|R3HCC1L	228	205	135	209	227	157
ENSG00000166025.18|AMOTL1	2101	1898	1604	2270	2224	1854
ENSG00000166033.13|HTRA1	613	602	485	697	685	637
ENSG00000166037.11|CEP57	1241	1379	864	1462	1216	1147
ENSG00000166046.11|TCP11L2	85	86	53	84	91	47
ENSG00000166068.13|SPRED1	3406	3079	2428	3625	3631	2896.78
ENSG00000166073.10|GPR176	391	447	267	475	431	378
ENSG00000166086.12|JAM3	3412.19	3033.01	2444.2	3387.94	3632.03	2767.72
ENSG00000166091.21|CMTM5	34	35	31	22	31	20
ENSG00000166106.3|ADAMTS15	127	167	126	183	190	155
ENSG00000166123.14|GPT2	1797	1614	1440	1668	1827	1434
ENSG00000166128.13|RAB8B	1717	1314	1239	1649	1762	1101
ENSG00000166130.15|IKBIP	438	492	307	587	475	451
ENSG00000166133.18|RPUSD2	207	213	166	191	222	247
ENSG00000166135.14|HIF1AN	942	883	693	1040	1006	920
ENSG00000166136.16|NDUFB8	644.05	643.1	485.46	671.64	749.7	651.9
ENSG00000166140.17|ZFYVE19	405	373	305.21	383	419	351.08
ENSG00000166147.13|FBN1	771	708	557	813	796	657
ENSG00000166153.16|DEPDC4	23	22	13	29	18	11
ENSG00000166164.15|BRD7	2576.06	2118.86	1702.52	2498.04	2590.09	1876.06
ENSG00000166165.13|CKB	8086	8502	7738	8582	8818	8393
ENSG00000166166.13|TRMT61A	284	300	282	313	380	332
ENSG00000166167.18|BTRC	539	417	362	414	507	375
ENSG00000166169.17|POLL	189.86	214	190.74	220	204	174
ENSG00000166170.9|BAG5	1968	1945	1364	2156	2060	1702
ENSG00000166171.13|DPCD	200.14	196	140.26	179	182	130
ENSG00000166173.10|LARP6	136	133	102	117	147	118
ENSG00000166181.13|API5	3150	2734.99	2074	3190	3312	2588.99
ENSG00000166188.2|ZNF319	180	174	156	205	196	171
ENSG00000166189.7|HPS6	122	169	110	120	178	150
ENSG00000166192.15|SENP8	110	94	80	123.52	123	79
ENSG00000166197.16|NOLC1	3136	3048	2319	3549	3607	3053
ENSG00000166199.13|ALKBH3	321	228	204	295	319	223
ENSG00000166200.15|COPS2	1977	1884	1361	2293	2043	1618
ENSG00000166206.15|GABRB3	1075	1154	780	1317	1172	1082
ENSG00000166224.16|SGPL1	1003	764	739	930	1011	782
ENSG00000166225.8|FRS2	799	648	600	865	847	667
ENSG00000166226.13|CCT2	5287	4066	3516	4903	5599	3959
ENSG00000166228.9|PCBD1	219	191	153	210	210	152
ENSG00000166233.15|ARIH1	1434.19	1281.82	954.59	1312.78	1387.87	1100.3
ENSG00000166246.14|C16orf71	12.09	20.03	12.5	18.64	17	19.42
ENSG00000166250.12|CLMP	285	291	243	394	329	284
ENSG00000166257.8|SCN3B	22	26	10	25	18	9
ENSG00000166260.11|COX11	606	513.74	471.56	607.08	615.54	502.83
ENSG00000166261.11|ZNF202	360	325	274	379	456	343
ENSG00000166262.15|FAM227B	52.24	42.54	30.86	39.35	48.17	40.27
ENSG00000166263.13|STXBP4	373	256	239	309	370	282
ENSG00000166266.14|CUL5	1021	910	735	1195	1194	975
ENSG00000166272.18|WBP1L	291	313	223	261	285	234
ENSG00000166275.15|BORCS7	135.99	113.65	75.81	142	149.7	125
ENSG00000166278.15|C2	19	32	12	26.38	24	10
ENSG00000166289.6|PLEKHF1	37	50	41	61	60	68
ENSG00000166292.12|TMEM100	80	60	49	83	77	45
ENSG00000166295.9|ANAPC16	682	617	463	728.81	687	551.75
ENSG00000166311.10|SMPD1	401	415	317	478	406	416
ENSG00000166313.19|APBB1	594	604	464	608	602	489
ENSG00000166317.12|SYNPO2L	46	28	26	23	24	19
ENSG00000166326.7|TRIM44	2551	2274	1676	2701	2573	2193
ENSG00000166333.13|ILK	759.4	721.56	558.59	798.36	761.34	593.54
ENSG00000166337.10|TAF10	512.19	450.34	338.01	462.87	465.37	382.8
ENSG00000166340.17|TPP1	1492.08	1419.79	1106.86	1498.42	1480	1225.21
ENSG00000166341.8|DCHS1	1885.64	1647.15	1554.07	1753.41	1789.28	1608.74
ENSG00000166343.10|MSS51	17	11	20	12	15	10
ENSG00000166347.19|CYB5A	278	252	236	249	303	235
ENSG00000166348.18|USP54	688.55	526.24	438.49	575.44	657.65	434.21
ENSG00000166349.9|RAG1	34	54	45	50	61	57
ENSG00000166352.16|C11orf74	181	168	136	217	205	134.72
ENSG00000166377.20|ATP9B	831.82	688	622	871	927	728
ENSG00000166387.13|PPFIBP2	238	196	142	180	210	197
ENSG00000166398.12|KIAA0355	934	1009	687	1011	842	886
ENSG00000166401.14|SERPINB8	44	42	22	38	57	49
ENSG00000166402.8|TUB	608	617	438	589	608	587
ENSG00000166405.15|RIC3	160	163	105	183	184	128
ENSG00000166407.14|LMO1	29	24	34	17	32	10
ENSG00000166411.14|IDH3A	763.64	792.74	646.62	1013.23	907.02	805.81
ENSG00000166426.8|CRABP1	19	46	5	38	18	28
ENSG00000166432.15|ZMAT1	146	108	42	75	88	60
ENSG00000166435.15|XRRA1	345.13	297.9	218.5	293.83	302.45	230.83
ENSG00000166436.16|TRIM66	361	355	288	377	380	234
ENSG00000166439.6|RNF169	626.87	581.1	435.5	689.17	589.55	521.17
ENSG00000166441.13|RPL27A	9978.19	9759.4	6941.46	9624.08	9503.53	8234.54
ENSG00000166444.19|ST5	1415.19	1700.58	1102.16	1838.4	1545.17	1473.21
ENSG00000166448.14|TMEM130	61	84	34	59	56	38
ENSG00000166450.13|PRTG	288	233	153	222	227	177
ENSG00000166451.13|CENPN	647.2	778.23	497.94	933.78	719.76	777.37
ENSG00000166452.11|AKIP1	281	236	221	247	264	233
ENSG00000166454.10|ATMIN	1645	1452	1174	1587	1730	1218
ENSG00000166471.11|TMEM41B	743	774	590	922	845	603
ENSG00000166473.17|PKD1L2	12	6	12	17	12	11
ENSG00000166477.13|LEO1	851	725	596	831	919	641
ENSG00000166478.10|ZNF143	381	363	283	343	388	291
ENSG00000166479.10|TMX3	2600	2591	1869	3212	2929	2420
ENSG00000166482.11|MFAP4	101	207	89	124	99	99
ENSG00000166483.11|WEE1	1431	1200	1032	1324	1413	961
ENSG00000166484.20|MAPK7	584.98	627.56	501.72	618.78	577.37	537.44
ENSG00000166503.9|HDGFL3	1515.32	1242.94	931	1549.22	1501.02	1146.46
ENSG00000166507.17|NDST2	337.54	236.37	227.42	200.04	360.25	231.4
ENSG00000166508.17|MCM7	10658.44	10681.51	8183.33	10964.8	11519.55	9859.39
ENSG00000166526.17|ZNF3	2203.81	1985.78	1339.14	1996.88	2083.96	1531.27
ENSG00000166529.14|ZSCAN21	604.19	525.22	415.86	465.12	561.04	374.73
ENSG00000166532.16|RIMKLB	1736.99	1589.99	1161	1716	1649	1171.99
ENSG00000166546.14|BEAN1	19	26	14	20	33	22
ENSG00000166548.15|TK2	421.59	419.83	292.57	404.82	371	319.55
ENSG00000166557.13|TMED3	974	841	706	989	1011	889
ENSG00000166562.9|SEC11C	1144	858	765	1035	1168	824
ENSG00000166573.5|GALR1	19	10	23	13	12	10
ENSG00000166575.17|TMEM135	488	423	275	507	487	406
ENSG00000166578.10|IQCD	37	50	28	47	43	19
ENSG00000166579.15|NDEL1	515	507	369	542	557	487
ENSG00000166582.10|CENPV	1089.73	832.52	756.82	890.47	1158.55	732.59
ENSG00000166595.12|CIAO2B	556	590	455	510	591	559
ENSG00000166598.15|HSP90B1	21713.76	17405.13	15057	19342.38	22731.82	15966.61
ENSG00000166619.14|BLCAP	1089	1243	793	1265	1090	1096
ENSG00000166664.13|CHRFAM7A	31.43	32.49	5.77	38.59	60.76	48.45
ENSG00000166676.16|TVP23A	12.45	16.4	3.19	10.79	7.32	14.6
ENSG00000166681.13|BEX3	2886	2559	2049	2639	2679	2248
ENSG00000166682.12|TMPRSS5	607	854	527	901	735	761
ENSG00000166685.12|COG1	832.8	802.37	653.79	877.54	798.9	712.04
ENSG00000166689.16|PLEKHA7	571	591	406	618	544	519
ENSG00000166704.11|ZNF606	652.79	514	445.27	623.28	672.44	468.14
