Ctrl_417_R1B1	LMP_417_R1B1	Ola_417_R1B1	LMP.Olap_417_R1B1	Ctrl_417_R2B2	LMP_417_R2B2	Ola_417_R2B2	LMP.Olap_417_R2B2	Ctrl_417_R3B2	LMP_417_R3B2	Ola_417_R3B2	LMP.Olap_417_R3B2
ENSG00000161813.22|LARP4	1774	1483	1355	1660	1611	1556	1878	1524	2078	1738	1952	1775
ENSG00000161847.14|RAVER1	1046.33	1086.2	1102.78	1495.48	1004.17	1059.08	1039.34	913.09	548.57	938.63	932.41	1102.32
ENSG00000161860.7|SYCE2	48.89	32.82	28.52	57	37.74	36.76	39.84	39.89	46.64	22	30	34.31
ENSG00000161888.11|SPC24	1351	1154	1003	1441	1189	1364	1278	1243	1296	1460	1394	1578
ENSG00000161904.12|LEMD2	1524	1341	1175	1353	1419	1283	1502	1175	1146	1115	1185	986
ENSG00000161912.18|ADCY10P1	54	61	58	54	53	42	74	67	48	32	33	12
ENSG00000161914.10|ZNF653	163	177.67	144	169	161	159	157	139.08	109	149	153	160
ENSG00000161920.10|MED11	353	308	264	335	270	242.38	265.72	228	233	223.27	234	191
ENSG00000161921.15|CXCL16	1639	1453	1217	1531	1400	1318	1442	1263	904	793	905	860
ENSG00000161939.19|RNASEK-C17orf49	63.62	46.06	51.88	38.98	27.94	43.14	30.73	29.77	50.87	39.26	23.31	35.56
ENSG00000161940.10|BCL6B	23	28	20	42	24	33	22	39	11	16	12	12
ENSG00000161955.16|TNFSF13	391	427	301.19	418	377	344.24	338	263	227.14	255	226	246
ENSG00000161956.13|SENP3	1853.69	1697.47	1377.32	1752.53	1448.26	1340.52	1635.37	1287.83	1508.09	1620.77	1634.93	1572.79
ENSG00000161958.11|FGF11	500.14	423.82	384.43	553.75	730.77	562.59	468.71	912.85	606.67	490.35	592.29	492.96
ENSG00000161960.15|EIF4A1	11256.83	8465.69	8186.63	9495.18	8579.1	7617.11	8877.49	6572.5	11053.26	10127.39	10326.38	9430.39
ENSG00000161970.14|RPL26	10094.89	7676.81	7239.62	8312.7	6977.92	6266	7532	5572.88	8092.58	6949.93	7052.66	6358.69
ENSG00000161980.5|POLR3K	297.93	207	201.99	254.94	208.97	168.99	224	165.97	211.95	271.98	210.97	253
ENSG00000161981.10|SNRNP25	758.07	692	571.01	750.06	470.03	482.01	555	402.03	679.05	668.02	666.03	625
ENSG00000161996.19|WDR90	565	544	477	625	483	494	521	550.68	400.76	616	632	733.53
ENSG00000161999.12|JMJD8	590.97	581.35	498.94	550.25	429.45	377.76	499.22	403.68	303.71	335.56	376.99	360.19
ENSG00000162004.17|CCDC78	364	318	309	376	291	246	248	192	210	237	263	215
ENSG00000162032.16|SPSB3	277.75	270.13	268.87	300.58	203.65	233.45	234.69	174.68	169.61	251.54	275.04	248.84
ENSG00000162062.15|TEDC2	244	187	169	238	200	222	207	187	210	258	216	263
ENSG00000162063.13|CCNF	590.88	604.24	546.49	775.48	673.7	706.76	700.86	631.17	825.82	1192.8	1049.8	1187.66
ENSG00000162065.13|TBC1D24	1198.57	1281	1164	1316.5	1108	954	1123	980.05	975	933	1195	1023
ENSG00000162066.15|AMDHD2	1147.01	1261	1247.77	1641	1020.55	999.72	1200	1073	1051	1397.86	1510.44	1585
ENSG00000162068.1|NTN3	5	6	3	12	4	5	6	6	5	7	10	10
ENSG00000162073.13|PAQR4	1175.51	1161.72	1016.05	1231.1	1162.66	1107.06	1193.59	998.05	1135.65	1127.57	1358.25	1076.54
ENSG00000162076.13|FLYWCH2	125	125	97	121	115	99	114	93.64	84	148	153	191
ENSG00000162086.14|ZNF75A	657	630	507	727.97	531.52	460	474.46	461	659.45	565.96	625.3	485
ENSG00000162104.10|ADCY9	296	282	223	376	248	222	288	225	277	287	302	337
ENSG00000162105.18|SHANK2	9	2	10	8	7	8	14	13	30	31	36	38
ENSG00000162129.13|CLPB	1527.18	1246.28	1168.55	1465.56	1409.85	1115.72	1371.39	1118.61	1147.12	1100.94	1230.69	1111.96
ENSG00000162139.10|NEU3	580	515	465	601	573	587	624	591	632	582	612	605
ENSG00000162144.9|CYB561A3	944.24	869.22	788.34	976.02	879.22	804.59	973.02	752.57	923.35	904.51	1043.5	935.35
ENSG00000162148.11|PPP1R32	10.62	11.28	12.55	10.04	5	2	14.08	11.4	4	4	5	2
ENSG00000162174.12|ASRGL1	373.59	304.92	249.66	350.54	289.93	291.42	322.58	283	204.17	280.58	256.95	250
ENSG00000162188.6|GNG3	9	20	13	21	10	17	17	6.73	13.41	16	6	19
ENSG00000162191.13|UBXN1	1873	1809	1380	1836	1329	1255	1511	1094	1224	1328	1415	1264
ENSG00000162194.12|LBHD1	159.22	153.04	127.04	179.95	126.44	162.05	145.46	130.08	232.52	174.34	219.23	207.93
ENSG00000162222.14|TTC9C	452	378	317	457	358	359	407	353	546	526	561	478
ENSG00000162227.8|TAF6L	998.33	932.26	737.13	996.35	732.49	632.05	732.68	588.72	612.4	699.2	675.34	565.68
ENSG00000162231.14|NXF1	3934	3748	2929	3775	2979	2853	3253	2565	3011	2862	2921	2664
ENSG00000162236.11|STX5	1192	1137	1005	1245	891	863	937	798	905	829	887	828
ENSG00000162241.12|SLC25A45	874	896	684	930	640	549	671	566	414	413	532	426
ENSG00000162244.11|RPL29	6870.69	5675.27	4937.72	6025.92	4433.34	3908.17	4954.09	4052.79	5468.5	4752.39	5228.13	4727.92
ENSG00000162298.18|SYVN1	1900.42	1943.16	1593.15	1972.7	1589.23	1362.79	1671.94	1350.47	1400.95	1360.73	1478.39	1397.41
ENSG00000162300.13|ZFPL1	738.17	699.22	622.44	728.53	512.28	451.54	557.96	501.04	435.77	504.63	546.14	518.53
ENSG00000162302.13|RPS6KA4	925	826	791	1062	752	679	865	671	672	802	778	855
ENSG00000162337.12|LRP5	1405	1317	1312	1588	1223	1027	1231	1008	578	892	1005	998
ENSG00000162341.17|TPCN2	268.87	296	239	271	208	223	231.24	210	225	222	240	234
ENSG00000162367.11|TAL1	8	12	13	11	3	7	6	8	15	11	17	14
ENSG00000162368.13|CMPK1	2010	1682	1541	1849	1611	1630	1788	1397	2076	1778	1892	1754
ENSG00000162373.13|BEND5	147	161	118	145	195	156	154	185	137	141	108	109
ENSG00000162377.6|COA7	679	715	571	761	604	566	662	491	702	663	631	646
ENSG00000162378.13|ZYG11B	920	781	717	845	783	637	761	583	843	677	865	696
ENSG00000162384.14|CZIB	754	603	540	751	486	557	580	462	521	524	497	415
ENSG00000162385.11|MAGOH	421	340	284	371	318	291	330	256	369	371	318	332
ENSG00000162396.6|PARS2	103	101	70	106	103	98	101	77	139	112	116	114
ENSG00000162402.14|USP24	1457	1241	1262	1207	1369	1186	1397	1072	1566	1176	1328	1089
ENSG00000162407.9|PLPP3	918	712.6	720.8	708.9	715	657.85	737.95	595.36	548.77	360.49	500	367
ENSG00000162408.11|NOL9	367	397	304	434	310	338	374	305	336	293	368	303
ENSG00000162409.11|PRKAA2	402	346	376	424	517	480	489	477	797	604	658	583
ENSG00000162413.16|KLHL21	1402	1332	1083	1536	1092	1024	1203	1002	1361	1465	1645	1579
ENSG00000162415.7|ZSWIM5	320	305	251	312	285	230	260	263	208	207	221	203
ENSG00000162419.12|GMEB1	360	305	307	366	315	288	343	262	305	249	271	238
ENSG00000162426.14|SLC45A1	167	162	169	236	120	153	137	135	125	159	156	190
ENSG00000162430.17|SELENON	5136.33	4992.43	4269.06	5836.93	4872.66	4562.45	5072.4	4296.34	4572.82	4752.66	5531.55	4905.95
ENSG00000162433.15|AK4	543.4	441.71	438	511.41	1216.2	1014.61	745.15	1342.64	745.94	685	795.22	744.91
ENSG00000162434.12|JAK1	1871	1670	1554	2018	1621	1595	1705	1402	2140	1759	1990	1741
ENSG00000162437.14|RAVER2	424	367	295	387	269	282	360	233	438	465	408	409
ENSG00000162441.12|LZIC	1302	1154	959	1306	1121	1133	1183	1091	1155	939	1014	844
ENSG00000162458.13|FBLIM1	2827	2516	2384	2764	2440	2047	2599	1952	2518	2451	2768	2543
ENSG00000162461.8|SLC25A34	68	68	36	54	65	52.72	51	41	34	32	47	30
ENSG00000162482.5|AKR7A3	11.46	25	4.54	14.84	9	9	16.04	13	22.08	14	16	18
ENSG00000162490.7|DRAXIN	1411	1308	1189	1796	1442	1618	1520	1604	2027	2053	2124	2172
ENSG00000162512.16|SDC3	2194	2165	1914	2573	1839	1882	1908	1691	1544	1829	1978	2018
ENSG00000162517.13|PEF1	1327	1099	1026	1248	929	797	1054	827	1036	988	990.66	967
ENSG00000162520.14|SYNC	541.64	598.36	414.13	587.98	461.12	472.07	563.57	458.52	382.13	320.87	349.71	343.34
ENSG00000162521.19|RBBP4	4758.32	4131.51	3601.84	4572.99	3691.86	3566.91	4084.37	3278.43	3700.85	3040.11	3433.27	2966.63
ENSG00000162522.11|KIAA1522	1020	1081	850	1149	777	750	915	792	670	737	771	745
ENSG00000162526.7|TSSK3	66.66	65.15	64.64	86.52	72.91	37.56	61.34	53.77	48.29	50.8	56.9	50.35
ENSG00000162542.13|TMCO4	225	221	201	242	208	208	248	169	166	185	202	175
ENSG00000162545.6|CAMK2N1	3086	2441	2300	2543	2317	2053	2543	1976	1702	1485	1556	1521
ENSG00000162551.14|ALPL	11	8	11	13	9	14	7	10	1	3	1	6
ENSG00000162552.15|WNT4	7	7	5	3	7	3	3	2	13	10	11	11
ENSG00000162572.20|SCNN1D	451	443	392	514	307	316	366	289	132	223	261	273
ENSG00000162576.16|MXRA8	280	243	203	255	155	140	178	146	127	112	137	94
ENSG00000162585.17|FAAP20	649.04	646.85	537.97	722.6	614.54	533.45	580.94	578.41	452.72	481.57	519.83	481.35
ENSG00000162591.16|MEGF6	4	7	0	6	1	1	2	6	5	20	17	11
ENSG00000162595.6|DIRAS3	24	27	25	25	11	16	18	16	22	11	20	14
ENSG00000162599.16|NFIA	2934	2388	2375	2620	2612	2120	2690	1844	1492	1031	1414	978
ENSG00000162600.12|OMA1	349.66	246.95	227	283	261.85	209.88	269	232.9	262	210	219.86	179.21
ENSG00000162601.10|MYSM1	1105	960	839	1002	956	844	1043	901	982	773	864	716
ENSG00000162604.12|TM2D1	588	501	436	555	538	459	533	383	410	359	392	316
ENSG00000162607.13|USP1	2276	1897	1741	2280	1797	2118	2172	1837	2089	1900	1752	1731
ENSG00000162613.16|FUBP1	856	730	627	768	818	785	862	776	876	658	722	539
ENSG00000162614.18|NEXN	175	138.73	140	139	128.97	102.8	118.98	99	134.92	101	108.84	86.98
ENSG00000162616.9|DNAJB4	398	347	353	425	341	377	392	293	624	481	472	501
ENSG00000162623.16|TYW3	411.72	412.63	288.65	363.13	331	295.13	327	269.59	306.15	288.32	291.65	276.6
ENSG00000162627.17|SNX7	410	344	281	345	347	383	399	289	484	403	439	346
ENSG00000162631.18|NTNG1	2	2	0	4	2	3	1	2	37	27	32	11
ENSG00000162636.16|FAM102B	1515	1292	1205	1594	1531	1493	1657	1320	1355	1175	1176	1131
ENSG00000162641.19|AKNAD1	5	6	3	8	10	3	4	5	11	8	3	11
ENSG00000162642.14|C1orf52	355	285	271	308	297	275	302	247	331	286	305	285
ENSG00000162643.13|WDR63	5	9	3	15	3	7	10	8	34	36	29	41
ENSG00000162645.13|GBP2	133	105	100	142	104	111	104	124	120	136	156	153
ENSG00000162650.16|ATXN7L2	293	332	225	313	224	261	260	224	212	238	268	231
ENSG00000162654.9|GBP4	94.93	82	91	124.98	80	69	73	62	50	54	45	43
ENSG00000162664.17|ZNF326	1038	903	763	938	804	807	808	680	914	796	785	783
ENSG00000162669.16|HFM1	23	11	11	20	15	18	15	4	7	3	1	1
ENSG00000162676.12|GFI1	105	114	91	141	121	139	139	132	125	135	116	131
ENSG00000162688.17|AGL	417	420	367	439	405	353	460	325	387	343	401	307
ENSG00000162694.14|EXTL2	418	325	282.19	379.14	345	339	350	341.1	328	263	263.89	257.83
ENSG00000162695.12|SLC30A7	509	436	404	491	420	392	508	378	550	451	462	420
ENSG00000162702.8|ZNF281	426	377	318	381	379	378	403	272	587	477	537	397
ENSG00000162704.16|ARPC5	4264	3588	3243	4143	3761	3795	4305	3598	4632	4105	4386	3885
ENSG00000162706.13|CADM3	40	50	39.5	47	48	32	46.81	27	48	18.12	29.93	22.04
ENSG00000162714.12|ZNF496	1350	1219	1075	1419	1105	1034	1141	922	1004	973	1142	966
ENSG00000162729.14|IGSF8	941	781	731	859	668	554	715	510	644	772	834	811
ENSG00000162733.18|DDR2	54	31	38	37	28	28	51	38	84	53	78	44
ENSG00000162734.12|PEA15	7521	6424	5335.99	6699.99	7226	6492.99	7296	6828	7242	6846	6721	6458.99
ENSG00000162735.18|PEX19	2619.17	2204.88	2032.24	2294.93	1833	1706.97	2019	1408.17	2348.36	1917.35	2057.72	1685.13
ENSG00000162736.17|NCSTN	4997	4253	3756	4381	4143	3636	4298	3272	3952	3087	3652	2823
ENSG00000162738.6|VANGL2	1225	1172	997	1190	944	807	1019	851	1021	873	984	890
ENSG00000162745.10|OLFML2B	105	98	90	166	103	92	94	99	105	181	152	145
ENSG00000162746.14|FCRLB	22	20	15	28	11	18	26	17	30	27	26	19
ENSG00000162755.14|KLHDC9	38	25	13	34	10	9	22	21	20	32	24	26
ENSG00000162757.4|C1orf74	245	179	146.38	219.96	197.98	211.65	261.22	193.93	224.95	227	238.54	192.97
ENSG00000162769.13|FLVCR1	494	401	347	446	356	366	419	340	482	443	527	424
ENSG00000162772.17|ATF3	503	373	365	486	320	320	351	351	800	591	674	646
ENSG00000162775.15|RBM15	281	256.43	237	306	240.7	269	263.76	247	283	250.94	273.77	262
ENSG00000162783.10|IER5	1032	797	693	962	674	767	876	709	922	930	981	939
ENSG00000162804.14|SNED1	43.17	58.61	42.34	24.7	52.82	34.81	40.47	32.65	53.47	26.48	33.49	27.43
ENSG00000162813.18|BPNT1	565	516	444	522	519	422	476	441	665	599	745	564
ENSG00000162819.12|BROX	1336.44	1148.32	1085.59	1240.13	1052.9	1024.62	1191.1	938.03	1152.99	999.99	1165.87	948.52
ENSG00000162825.16|NBPF20	137.89	164.59	121.73	139.8	153.74	112.32	138.55	106.77	148.46	115.35	109.92	120.02
ENSG00000162836.12|ACP6	787	698	620	732	607	540	594	476	805	733	739	650
ENSG00000162849.16|KIF26B	24	37	32	31	20	21	25	23	85	80	71	68
ENSG00000162851.8|TFB2M	124	121	110	152	97	83	120	72	143	119	133	106
ENSG00000162852.14|CNST	515	450	372	455	407	422	390	316	498	410	472	388
ENSG00000162869.16|PPP1R21	879	707	628	777	695	644	745	567	783	714	784	599
ENSG00000162873.14|KLHDC8A	6235	5632	4695	5319	5946	4978	6169	4765	1003	808	933	707
ENSG00000162878.13|PKDCC	161	137	115	152	91	86	131	122	127	149	130	117
ENSG00000162885.13|B3GALNT2	890.98	695.8	615.45	801.68	660.85	646.34	751.97	597.43	908.28	829.8	818.84	833.66
ENSG00000162888.4|C1orf147	2	10	3	5	3	1.01	8	2	1	4	11	4
ENSG00000162889.10|MAPKAPK2	2659	2386	2047	2601	2274	2079	2380	1874	2506	2354	2571	2292
ENSG00000162894.12|FCMR	31.89	10.04	24	28.31	23	33.13	42.4	30.38	58.03	49	50.8	38
ENSG00000162909.18|CAPN2	8522	7174	6627	8044	7828	6670	8151	5877	10210	9462	10013	9175
ENSG00000162910.19|MRPL55	329	299	215	305	249	228	233	165	254	285	285	284
ENSG00000162913.9|OBSCN-AS1	82	86.47	79.91	97.23	80	48.37	86.86	70.99	25	34.31	34.47	32.85
ENSG00000162923.16|WDR26	4802.81	4220.9	3846.46	4460.71	4269.26	3831.92	4523.85	3669	5335	4179	4804.5	3794.95
ENSG00000162924.14|REL	243.71	194.23	144.98	230.14	162.57	216.28	202.43	248.39	237.34	224.03	250.11	176.32
ENSG00000162927.14|PUS10	163.18	147.58	128.65	145.46	151	120	134.22	111.02	182.16	145.81	137.27	106
ENSG00000162928.9|PEX13	397.82	392.42	329.35	417.54	384	343	484.78	344.98	569.84	498.19	472.73	470
ENSG00000162929.13|KIAA1841	489.14	473.23	371.62	514.33	518.86	503.13	515.99	466	596.46	528.69	576.56	515.56
ENSG00000162931.12|TRIM17	72	80	69	95	57	55	59	51	80	84	78	72
ENSG00000162944.10|RFTN2	9	9	6	9	28	9	17	16	13	11	4	3
ENSG00000162946.22|DISC1	297.06	218.14	212	210.99	239	172.74	252.71	179.91	266.82	233.98	308	191.62
ENSG00000162959.13|MEMO1	535.88	498.55	442.65	461.18	451.69	403.39	463.66	380.89	631.37	471.6	546.35	471.95
ENSG00000162961.14|DPY30	501	406	341	456	377	354	510	354	467.09	400	355	402
ENSG00000162971.11|TYW5	354	369.09	275	361	350	302	327	245	345	301	304.32	257
ENSG00000162972.10|MAIP1	188	164.91	163	206	151	153	137	130	181	190	167.68	170
ENSG00000162975.5|KCNF1	435	482	449	476	411	382	503	297	60	60	97	66
ENSG00000162976.13|PQLC3	484	425	330	439	295	277	332	264	310	259	319	250
ENSG00000162980.17|ARL5A	906.41	747.18	666.16	890.03	668	655.42	802	549.68	713.93	600.02	697.81	608.72
ENSG00000162981.14|FAM84A	22	16	21	19	24	27	25	14	26	24	23	21
ENSG00000162992.3|NEUROD1	142.73	130	103	136	103	117	118	100.62	174	172	131	148
ENSG00000162994.16|CLHC1	214	164	148	173	144	129	165	139	159	130	153	108
ENSG00000162997.15|PRORSD1P	32	49	33	26	46	30	44	37	33	32	32	26
ENSG00000162999.12|DUSP19	164	178	116	128	144	158	146	121	131	109	124	93
ENSG00000163001.11|CFAP36	610	535	505	606	512	539	553	576	572	498	520	487
ENSG00000163002.13|NUP35	371	329	282	350	327	295	366	253	344	367	324	330
ENSG00000163006.12|CCDC138	181	130	119	145	136	114	150	118	156	152	157	147
ENSG00000163013.11|FBXO41	920	830	697	950	758	663	746	619	739	732	802	733
ENSG00000163016.10|ALMS1P1	11	8.43	13	9	17.74	9.22	10	3	7	10	12	5.43
ENSG00000163017.13|ACTG2	25	18	21	14	10	8	4	5	10	10	9	8
ENSG00000163026.12|WDCP	395	337	330	398	370	366	385	343	508	490	482	476
ENSG00000163029.16|SMC6	1237	917	943	1113	885	841	994	886	1352	1160	1191	994
ENSG00000163032.11|VSNL1	834	629	570	690	730	598	808	549	1133	944	955	822
ENSG00000163040.14|CCDC74A	227.13	239.24	140.74	248.68	204.87	225.55	258.97	218.4	234.68	291.47	290.96	214.44
ENSG00000163041.10|H3F3A	5750	4545.29	3972.52	5073.77	3707.91	3913.17	4534.25	3595.66	4634.64	3878.87	4282.04	3773.02
ENSG00000163050.17|COQ8A	1143	1176	902	1554	1403	1548	1450	1523	1029	1308	1264	1327
ENSG00000163053.11|SLC16A14	255	264	235	314	208	214	207	205	138	182	152	151
ENSG00000163069.12|SGCB	3423	2885	2677	3179	2961	2806	3238	2519	2605	2029	2318	1923
ENSG00000163072.15|NOSTRIN	25	27	8	30	28	20	30	32	22	26	35	23
ENSG00000163082.10|SGPP2	10	11	10	10	6	14	8	2	5	7	4	4
ENSG00000163083.6|INHBB	20	18	8	13	4	5	4	3	17	8	8	13
ENSG00000163092.19|XIRP2	2	0	2	1	2	0	2	0	5	6	11	14
ENSG00000163093.12|BBS5	117.34	88.54	100.02	118	115.33	86.97	117.1	82.19	95.65	97.02	112.92	88.82
ENSG00000163104.17|SMARCAD1	1091	868	886	952	817	784	938	708	895	763	789	723
ENSG00000163110.15|PDLIM5	2207	1814	1743	2043	2057	1736	2221	1682	1757	1270	1579	1184
ENSG00000163121.10|NEURL3	10	8	5	11	3	12	5	1	12	14	11	13
ENSG00000163125.15|RPRD2	2483	2142	1930	2320	1998	1814	2103	1725	1958	1615	1865	1585
ENSG00000163126.15|ANKRD23	43.08	60.89	29.51	66.64	32.01	32.25	48.44	32.82	29.81	38.56	44.84	34.13
ENSG00000163131.11|CTSS	272	244	251	324	348	377	391	281	829	780	755	711
ENSG00000163132.7|MSX1	141	135	97	132	107	130	127	127	151	112	139	165
ENSG00000163138.19|PACRGL	144.66	107	104.16	114	88.99	78.95	128.39	79.25	92.52	78	96.9	89.68
ENSG00000163141.19|BNIPL	20	25	21	31	38	24	35	28	24	15	23	26
ENSG00000163145.12|C1QTNF7	2	7	5	4	6	22	22	19	0	1	0	0
ENSG00000163155.12|LYSMD1	362	360	260	321	293	287	297	279	320	226	271	222
ENSG00000163156.11|SCNM1	706	557	523	570	539	469	560	434	575	525	471	480
ENSG00000163159.12|VPS72	1371.71	1255.26	883.63	1219.28	1095.02	958.08	1137.74	816.27	1050.11	1007.92	969.61	903.57
ENSG00000163161.13|ERCC3	1948	1696	1419	1727	1490	1414	1513	1262	1575	1489	1556	1341
ENSG00000163166.15|IWS1	1669	1428	1220	1489	1235	1122	1301	961	1500	1338	1313	1282
ENSG00000163170.12|BOLA3	254	217	183.96	270	192	217	242	220	259	243	215	212
ENSG00000163171.7|CDC42EP3	139	104	92	133	57	74	79	86	705	706	645	804
ENSG00000163207.7|IVL	0	0	0	0	0	0	0	0	5	14	9	18
ENSG00000163214.21|DHX57	660	532	537	671	513	482	595	412	766	755	757	641
ENSG00000163235.16|TGFA	463	412	375	436	309	353	344	318	491	423	449	443
ENSG00000163249.12|CCNYL1	673	585	546	699	559	553	642	526	688	628	653	599
ENSG00000163251.4|FZD5	1249	1285	1057	1390	929	1034	1091	838	672	693	651	685
ENSG00000163257.11|DCAF16	1429	1194	1099	1445	1139	1220	1383	1109	1427	1221	1364	1227
ENSG00000163273.4|NPPC	53	41	46	48	64	68	71	93	39	46	35	44
ENSG00000163281.11|GNPDA2	569	443	416	496	394	373	476	398	565.5	473	498	446
ENSG00000163291.14|PAQR3	500.44	475.11	372.63	632.36	404.7	606.05	493.77	537.3	1587.65	1450.54	1261.27	1404.27
ENSG00000163293.12|NIPAL1	5	2	2.87	1	2.55	0	5	1	1	5.25	12.46	1
ENSG00000163297.17|ANTXR2	436	381	399	446	442	388	482	360	1084	781	946	798
ENSG00000163312.11|HELQ	173	157	139	177	164	144	163	131	217	155	188	170
ENSG00000163319.11|MRPS18C	279.64	254.58	179.43	222.55	181.72	145.31	174.4	144.99	246.86	191.87	229.45	171.34
ENSG00000163320.11|CGGBP1	3946	3271	2927	3540	2930	2789	3417	2504	3531	2847	3023	2526
ENSG00000163322.14|ABRAXAS1	162.36	147.42	131.57	135.45	99.28	134.69	152.6	97.01	196.14	150.13	133.55	143.66
ENSG00000163328.13|GPR155	1142	1047	914	1114	1240	1124	1070	1000	1154	880	924	682
ENSG00000163331.11|DAPL1	3	2	5	2	3	2	4	5	15	7	17.92	3
ENSG00000163344.6|PMVK	926	918	797	982	775	738	921	667	554	528	653	545
ENSG00000163346.17|PBXIP1	4880	5091	4095	5112	3711	3493	4210	3252	2904	2532	3210	2460
ENSG00000163347.6|CLDN1	10	15	10	9	11	13	13	3	54	61	57	80
ENSG00000163348.4|PYGO2	1854	1562	1376	1786	1475.45	1388	1650	1286	1528	1360	1532	1333
ENSG00000163349.22|HIPK1	2666	2717	2220	2858	2360	2636	2601	2481	3151	3145	3221	3183
ENSG00000163354.15|DCST2	12	9	8	8	10	6	6	8	9	2	13	5
ENSG00000163362.11|INAVA	87	100	78	117	78	109	91	87	158	175	149	191
ENSG00000163364.9|LINC01116	17.02	16	15	23	13	16	15	14	38	23	27	22
ENSG00000163374.19|YY1AP1	2617.17	2335.64	1942.05	2287.32	2114.41	1996.04	2244.3	1789.18	2425.46	2154.7	2283.15	1874.54
ENSG00000163376.11|KBTBD8	39	50	39	59	36	45	41	20	101	87	84	65
ENSG00000163378.14|EOGT	411	302	292	380	280	345	357	304	546	461	458	461
ENSG00000163382.12|NAXE	1579	1331	1148	1424	1027	1021	1175	939	1371	1208	1232	1286
ENSG00000163389.12|POGLUT1	739	516	591	679	566	489	572	448	656	552	611	515
ENSG00000163395.16|IGFN1	39	27	28	27	14	12	19	9	85	61	101	94
ENSG00000163399.16|ATP1A1	7970.94	6881.94	6515.94	7936.97	6873.95	6125.99	7025.96	5620.94	6005.98	5649	6029.97	5563.98
ENSG00000163406.11|SLC15A2	235	212	180	260	168	168	157	140	48	63	46	43
ENSG00000163412.13|EIF4E3	629	498	423	569.22	492	491	524	435	570	468	558	487
ENSG00000163428.4|LRRC58	946	816	761	925	767	932	957	753	1065	878	949	915
ENSG00000163430.12|FSTL1	2840	2491.86	2235	2692	2397	2361	2637	2229	5109.32	3916.17	4709.61	3279
ENSG00000163431.13|LMOD1	294.29	292.56	226	249.63	231.02	183.16	253.01	153.72	169.35	119	151.6	118
ENSG00000163444.12|TMEM183A	1953.59	1736.88	1383.78	1803.7	1393.08	1401.29	1721.38	1343.08	1456.9	1345.27	1427.23	1273.13
ENSG00000163449.11|TMEM169	68	52	41	75	49	62	62	44	108	89	112	79
ENSG00000163453.11|IGFBP7	382.4	298.77	261.03	352.52	312.05	295.59	349.06	271.31	236.64	204.76	188.26	217.51
ENSG00000163462.18|TRIM46	240	227	196	246	232	195	242	221	223	258	292	246
ENSG00000163463.11|KRTCAP2	1233	1099	922	1234	981	912	977	924	954	890	1017	890
ENSG00000163466.16|ARPC2	5549	4704	4035	5043	4556	4309	4927	3883	5240	4719	4776	4361
ENSG00000163467.11|TSACC	8	19	8	6	3	5	15	9	10	27	13	14
ENSG00000163468.15|CCT3	6965	5793	5095	6300	5208	4584	5704	4003	6321	5834	5892	5613
ENSG00000163472.19|TMEM79	269	273	205	284	240	236.9	275	196	226.77	259	307	242
ENSG00000163479.14|SSR2	3687	2839	2651	3027	2767	2596	3104	2130	3377	2815.98	3000	2381
ENSG00000163481.8|RNF25	734	612	565	677	600	541	595	494	538	512	551	525
ENSG00000163482.12|STK36	1476	1548	1115	1563	1126	967	1174	927	1027	833	956	772
ENSG00000163485.17|ADORA1	1390.73	1251	1185	1433	1135	1031	1215	946	1241	1353	1537	1448
ENSG00000163491.16|NEK10	14	7	7	11	15	7	18	6	71	30	45	30
ENSG00000163497.2|FEV	6	10	2	4	1	2	2	1	7	11	9	8
ENSG00000163507.14|CIP2A	541	491	478	675	665	744	674	644	917	946	838	879
ENSG00000163510.14|CWC22	747	671	584	656	660	612	690	510	682	579	595	497
ENSG00000163512.14|AZI2	974.22	842.73	765.97	956.32	734.12	735.61	804.66	634.86	813.98	705.38	868.99	672.11
ENSG00000163513.17|TGFBR2	1753	1589	1342	1663	1334	1403	1580	1154	1664	1233	1559	1111
ENSG00000163516.13|ANKZF1	1075	1100	851	1081.91	1107	966	944	1114	848	765	802	709
ENSG00000163517.15|HDAC11	290	366	235	342	262	225	270	253	303	319	325	313
ENSG00000163521.16|GLB1L	264	210	203	236	160	170	242	176	184	150	205	152
ENSG00000163527.9|STT3B	5418	4046	3946	4560	3946	3714	4488	3270	5406	4383	5057	3814
ENSG00000163528.13|CHCHD4	295	224	246	237	203	167	245	165	321	279	267	317
ENSG00000163531.15|NFASC	1947	1716	1599	1834	1749	1379	1699	1386	1994	1770	2199	1794
ENSG00000163535.18|SGO2	1118	948	855	1201	1259	1345	1420	1224	1466	1364	1309	1269
ENSG00000163536.12|SERPINI1	18	25	15	21	26	13	19	8	36	36	41	24
ENSG00000163539.17|CLASP2	2165	1621	1671	1877	1772	1594	1989	1511	2269	1728	2019	1650
ENSG00000163541.12|SUCLG1	1613	1371	1183	1451	1294	1187	1342	1091	1659	1412	1482	1331
ENSG00000163545.8|NUAK2	97	104	93	106	80	98	101	92	96	104	129	152
ENSG00000163558.13|PRKCI	1094.99	875	830	1094	864	840	851	692	1156	1166	1054	892
ENSG00000163565.18|IFI16	1706	1300	1208	1687	1672	1530	1767	1501	2079	1793	1883	1495
ENSG00000163576.18|EFHB	5	13	6	6	2	2	9	11	5	7	3	2
ENSG00000163577.8|EIF5A2	501	397	379	487	357	329	350	304	427	379	442	347
